Integral Name,Class,Ra Obj,Dec Obj,Integral Alt Names,Maxi Name,Maxi ID,Swift Name,Swift ID,Fermi Name,Fermi ID,Swift Weak
2EG J0220+4228,1700,35.665043,43.0355,"QSO B0219+428, 2E 0219.5+4248, 3EG J0222+4253, GeV J0223+4254, GRO J0222+42",3C 66A,J0222+430,3C 66A,3C66A,noFermi,noFermi,yes
IGR J02242+2356,9999,36.06800000000001,23.939,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J02252+3748,9999,36.314,37.802,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 0223+31,7100,36.75,31.5,1XRS 02238+312,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
1E 0225.5-1052,7200,36.99708,-10.643056,"[VV96] J022759.2-103835, 2E 0225.5-1051",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
Mrk 1040,7104,37.060790000000004,31.310944,"NGC 931, 2E 0225.2+3105, 1AXG J022814+3118, 1RXS J022814.6+311838, QSO B0225+310",NGC 931,J0228+313,NGC 931,NGC931,noFermi,noFermi,yes
3EG J0229+6151,1700,37.25,61.9,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 0228-13,5000,37.75,-12.9,1XRS 02285-130,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J02341+0228,9999,38.524582,2.464444,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J02343+3229,7106,38.58375,32.505554,"NGC 973, 2MASSX J02342010+3230200",NGC 973,J0234+325,noSwift,noSwift,noFermi,noFermi,noSwift
NGC 985,7105,38.657375,-8.787611,"2E 0232.1-0900, RX J023437-08475, 1AXG J023438-0846, 1RXS J023438.0-084714, IRAS F02321-0900, QSO B0232-090, Mrk 1048",noMaxi,noMaxi,NGC 985,NGC985,noFermi,noFermi,yes
PHL 1377,7200,38.780792,-4.034917,"[VV96] J023507.2-040205, 1E 0232.5-0414, 2E 0232.6-0415, 1AXG J023507-0401, RX J0235.1-0401, 1RXS J023507.3-040214, QSO B0232-04",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
QSO B0235-2223,7200,39.37625,-22.168888,[VV96] J023730.3-221008,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J02378+1829,9999,39.457,18.49,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
ESO 198-24,7104,39.58167,-52.19275,"1H 0235-525, 3A 0234-526, 1RXS J023819.9-521132",noMaxi,noMaxi,ESO 198- 24,ESO198-24,noFermi,noFermi,yes
PKS 0235+164,7200,39.662209999999995,16.616472,"QSO B0235+1624, 2E 0235.8+1624, 2EG J0238+1657, 3EG J0237+1635, AO 0235+16, GeV J0237+1648, 1Jy 0235+164",noMaxi,noMaxi,AO 0235+16,AO0235p16,noFermi,noFermi,yes
2EG J0239+2818,1700,40.0,28.3,"QSO 0234+285 ?, 3EG J0239+2815",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
PKS 0237-233,7200,40.034042,-23.154362,"[VV96] J024008.1-230915, 2E 0237.8-2322, RX J0240.1-2309, QSO B0237-233, QSO J0240-2309, PHL 8462",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
GT 0236+610,1330,40.131958000000004,61.22933199999999,"V* V615 Cas, LS I+61 303, 1E 0236.6+6100, 2E 0236.6+6101, LSI +61 303, RX J0240.4+6112, 1RXS J024033.5+611358",noMaxi,noMaxi,LSI+61 303,LSIp61303,noFermi,noFermi,yes
NGC 1052,7406,40.27,-8.255778,"2E 0238.6-0827, 1AXG J024104-0814, RX J024104-08155, PKS J0241-0815, IRAS F02386-0828",noMaxi,noMaxi,QSO B0238-084,QSOB0238-084,noFermi,noFermi,yes
2CG 135+01,1700,40.4,61.06666600000001,"1CG 135+01, 2EG J0241+6119, 3EG J0241+6103, GRO J0240+61",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 0248-85,1500,40.5,-85.1,1XRS 02484-853,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
QSO B0239-2357,7200,40.521667,-23.748056,[VV96] J024205.2-234453,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
RBS 345,7104,40.560833,5.51,"1RXS J024215.2+053037, RHS 15, RX J0242.2+0530",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
NGC 1068,7106,40.670124,-0.013444,"M 77, APG 37, 2E 0240.1-0013, 1AXG J024241-0000, RX J0242.6+0000, 1RXS J024240.9-000046, IRAS F02401-0013",NGC 1068,J0242-000,noSwift,noSwift,noFermi,noFermi,noSwift
Swift J0243.6+6124,1300,40.91806,61.43411999999999,Galactic ULX,Swift J0243.6+6124,J0243+614,Swift J0243.6+6124,SwiftJ0243.6p6124,Swift J0243.6+6124,swiftj0243,yes
IGR J02447+7046,9999,40.929375,70.844025,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 0241+61,7104,41.240402,62.468475,-,noMaxi,noMaxi,QSO B0241+62,QSOB0241p62,noFermi,noFermi,yes
3EG J0245+1758,1700,41.25,18.0,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J02466-4222,6000,41.654293,-42.367084999999996,"MCG-07-06-018, LEDA 10514",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
SWIFT J0249.1+2627,7000,42.25899999999999,26.509,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
SWIFT J0250.2+4650,7106,42.613335,46.791527,2MASX J02502722+4647295,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J02501+5440,7106,42.677459999999996,54.704918000000006,"IGR J02504+5443, LEDA 166445",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J02524-0829,7106,43.097458,-8.510417,"MCG-02-08-014, FGC 354, IRAS F02499-0842, LEDA 10875, 2MASX J02522337-080376",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3EG J0253-0345,1700,43.49,-3.76,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 0253+41,1500,43.634167,41.58611,"2A 0251+413, 1H 0251+414, 2E 0251.2+4122, 3A 0251+414",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
NGC 1142,7106,43.801334000000004,-0.183806,"1RXP J025511.9-001042, LEDA 11012, MCG+00-08-048, Mrk 1504, UGC 2389",noMaxi,noMaxi,QSO B0336-0156,QSOB0336-0156,noFermi,noFermi,yes
XY Ari,1640,44.016999999999996,19.44,-,noMaxi,noMaxi,XY Ari,XYAri,noFermi,noFermi,yes
4U 0254+13,5000,44.108334,13.217778,"1A 0255+13, 1H 0253+130, 2A 0255+132, 1XRS 02554+132, ACO 399 + ACO 401",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J02564-5232,9999,44.12600000000001,-52.533,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J02574-0303,9999,44.342083,-3.1062222000000004,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
MCG-02-08-038,7000,44.937,-10.77,SWIFT J0300.0-1048,MCG -02-08-038,J0300-108,noSwift,noSwift,noFermi,noFermi,noSwift
Mrk 1066,7106,44.994583,36.820305,"UGC 2456, IRAS F0256863637",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
NGC 1167,7400,45.426834,35.205444,"UGC 2487, 4C .4.09",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
CTS C25.36,7200,45.482082,-43.51389,"[VV96] J030155.7-433050, QSO B0300-4342, CTS 225",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
NGC 1194,7106,45.954582,-1.1036111000000002,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 0302-22,1500,46.2875,-22.106667,1XRS 03029-223,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
XMMSL1 J030715.5-545,9999,46.73,-54.908,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
SWIFT J0308.5-7251,9999,46.95,-72.819,ESO 031-8,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
bet Per,1910,47.042084,40.955555,Algol,Algol,J0308+409,Algol,Algol,noFermi,noFermi,no
IGR J03103+5706,9999,47.57,57.102,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
PKS 0312-770,7000,47.843,-76.819,SWIFT J0311.8-7653,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
Swift J0311.9+5032,7000,47.934,50.472,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 0310+46,1500,48.25,46.7,"3A 0310+465, 1XRS 03102+465",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
QSO B0309+411,7104,48.258175,41.333659999999995,"B3 B0309+411, NRAO 128, S4 0309+411",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 0311+53,1500,49.0,53.2,"3U 0318+55, 1XRS 03115+530",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J03184-0014,7106,49.573082,-0.29727778,"SDSS J03184-0015?, 2MASS J03181753-0057502",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
SWIFT J0318.7+6828,7106,49.57925,68.49225,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
Perseus Cluster,5000,49.65167,41.515,"Abell 426, 1H 0316+413, 2E 0316.5+4120, 3A 0316+414, 4U 0316+41, Per X-1",Perseus Cluster,J0319+415,noSwift,noSwift,noFermi,noFermi,noSwift
IRAS F03158+4227,7000,49.801666,42.64111,IRAS 03158+4227,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
NGC 1275,7105,49.95067,41.511696,"Perseus A, RX J0319.8+4131, 1RXS J031947.4+413052, Mrk 1505, PKS 0316+413, QSO B0316+413, PerRXR-1",noMaxi,noMaxi,NGC 1275,NGC1275,noFermi,noFermi,yes
IGR J03199+7402,9999,49.964,74.043,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
GeV J0319+2407,7300,50.499706,23.603056,"[BSF97] J032159.93+233611.0, RX J0321.9+2336, 1RXS J032159.3+233618",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 0321-45,5000,50.675,-44.84833,"1H 0315-445, 1XRS 03210-450, Abell 3112 ?",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
2EG J0323+5126,1700,51.0,51.4,3EG J0323+5122,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
1H 0323+342,7900,51.171504999999996,34.179404999999996,"B2.3 0321+33, H 0321+340, RX J0324.7+3410, TXS 0321+340",noMaxi,noMaxi,RGB J0324.7+3410,RGBJ0324.7p3410,noFermi,noFermi,yes
IGR J03248-0223,9999,51.233000000000004,-2.403,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J03249+4041,7106,51.300957000000004,40.70061,"LEDA 97012, SWIFT J0324.9+4044, PBC J0325.1+4042, RX J0325.2+4042",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
QSO B0323+022,7000,51.558125,2.420778,"2E 0323.0+0214, RX J0326.2+0225, 1AXG J032615+0224, 1RXS J032613.6+022523, H 0323+022",noMaxi,noMaxi,QSO B0323+022,QSOB0323p022,noFermi,noFermi,yes
4U 0322+59,1500,51.75,59.7,1XRS 03226+595,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3EG J0329+2149,1700,52.5,21.8,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
GK Per,1640,52.79925,43.904666999999996,"HD 21629, 2E 0327.7+4344, 3A 0327+438, Nova Per 1901",GK Per,J0331+439,GK Per,GKPer,noFermi,noFermi,yes
IGR J03334+3718,7105,53.32825,37.303165,1RXS J033316.2+371815,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
NGC 1365,7106,53.402083999999995,-36.138058,"2E 0331.7-3618, IRAS F03316-3618, MCG-06-08-026, PKS 0331-363",NGC 1365,J0333-361,NGC 1365,NGC1365,noFermi,noFermi,yes
NGC 1358,7104,53.41529,-5.089389,"1E 0331.1-0516, IRAS F03311-0515",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
PKS 0332-403,7000,53.556872999999996,-40.140390000000004,"[VV96] J033413.7-400825, RX J0334.2-4007, 1RXS J033414.1-400813, 1AXG J033411-4007, QSO B0332-403, PKS J0334-4008",noMaxi,noMaxi,PKS 0332-403,PKS0332-403,noFermi,noFermi,yes
RHS 23,7104,53.601665000000004,-15.2275,"IRAS 03321-1523, 1RXS J033424.5-15132",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J03344+1506,7106,53.636543,15.133667,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J03346+4414,1000,53.65,44.24,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
EXO 0331+530,1366,53.749584,53.173058,"V* BQ Cam, V 0332+53",V 0332+53,J0334+531,V0332+53,V0332p53,V 0332+53,v0332,no
4U 0334-30,1500,54.0,-30.0,1XRS 03342-302,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
NRAO 140,7200,54.125457999999995,32.30814,"[VV96] J033630.1+321830, QSO B0333+3208, 2E 0333.3+3208, RX J0336.5+3218, 1AXG J033632+3218, 1RXS J033630.3+321830, 1H 0332+317",noMaxi,noMaxi,4C 32.14,4C32.14,noFermi,noFermi,yes
NGC 1386,7200,54.192917,-35.999443,"2E 0334.8-3609, IRAS F03348-3609",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
HD 22468,1420,54.19704,0.58775,"V* V711 Tau, 1RXS J033647.2+003518, 1XRS 03362+010, 2E 0334.2+0025, 4U 0336+01, RX J0336.7+0035",HR1099,J0336+005,HR 1099,HR1099,noFermi,noFermi,no
ZwCl 0335+0956,1500,54.647082999999995,9.965,"1H 0334+098, 2E 0335.9+0948, 1RXS J033841.1+095824, 1XRS 03353+096, 4U 0344+11, H 0330+096",ZwCl 0335+0956,J0338+099,noSwift,noSwift,noFermi,noFermi,noSwift
3EG J0340-0201,7200,54.87891800000001,-1.7766110000000002,"[VV96] J033931.0-014636, 2E 0336.9-0156, QSO B0336-019, RX J0339.4-0146, 1RXS J033930.2-014601",noMaxi,noMaxi,QSO B0336-0156,QSOB0336-0156,noFermi,noFermi,yes
ESO 548-81,7104,55.478,-21.258000000000006,-,ESO 548-81,J0342-212,ESO 548- 81,ESO548-81,noFermi,noFermi,yes
AX J0342.4-4511,7200,55.61458199999999,-45.213333,"[VV96] J034226.2-451305, Shanks QSF1X:50, 1RXS J034226.4-451300",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
Abell 3158,5000,55.665,-53.630554000000004,"1H 0341-537, 1RXS J034255.4-533727, 2E 0341.5-5347, 3A 0342-536, 4U 0339-54, H 0342-538",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3EG J0348+3510,1700,57.0,35.2,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3EG J0348-5708,1700,57.12,-57.14,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J03502-2605,9999,57.57083000000001,-26.07875,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J03532-6829,7300,58.239166000000004,-68.52167,"1RXS J035257.7-683120, PKS 0352-686, 2MASX J03525755-6831167",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
SWIFT J0353.7+3711,7000,58.34,37.135999999999996,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
X Per,1310,58.846169999999994,31.04583400000001,"V* X Per, HD 24534, 1H 0352+308, 1RXS J035522.4+310257, 2E 0352.2+3054, 3A 0352+309, 4U 0352+30, H 0353+30, 1XRS 03523+308",X Per,J0355+310,X Per,XPer,noFermi,noFermi,no
IGR J03564+6242,9999,58.922043,62.682415,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 0357-74,1500,59.25,-74.2,1H 0350-735,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J03574-6602,9999,59.375,-66.043,0.0,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
SWIFT J0357.6+4153,7000,59.46100000000001,41.9,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3C 098,7506,59.72916800000001,10.44,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4C 50.11,7201,59.87396,50.963943,NRA1 150,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J03599+5043,9999,59.973,50.728,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3C 99,7106,60.281666,0.609167,"LEDA 2817528, PKS J0401+0036, PKS 0358+004, NRAO 153",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
2EG J0403+3357,1700,60.95,33.95,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3EG J0404+0700,1700,61.25,7.0,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J04059+5416,9999,61.498999999999995,54.276, J040559.7+541633 9999 61.499000 54.276000 0.0.035 1 0 0 0 wabs*cutoff 3 1.0 1.7 10,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J04069+5042,9999,61.73,50.702,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
PKS 0405-385,7200,61.746,-38.441113,"[VV96] J040658.9-382627, PKS J0406-3826, QSO B0405-38",noMaxi,noMaxi,PKS 0405-385,PKS0405-385,noFermi,noFermi,yes
2EG J0406+1704,1700,61.75,17.2,"3EG J0407+1710, GRO J0407+17",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4C 03.8,7506,61.856,3.702,"3C 105, PKS 0404+03, NVSS J040715+024239",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
PKS 0405-12,7104,61.95179399999999,-12.193528,"[VV96] J040748.5-121136, 2E 0405.4-1219, QSO B0405-12, RX J0407.8-1211, 1RXS J040748.7-121133",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 0406-30,1500,62.0,-30.8,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 0404+47,1500,62.0,47.8,1H 0350+472,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
Abell 478,5000,63.33625,10.476389,"Abell 478, 1H 0409+102, 1RXS J041325.4+102756, 2E 0410.6+1020, 3A 0410+102, 4U 0410+10, H 0411+104",Abell 478,J0413+104,noSwift,noSwift,noFermi,noFermi,noSwift
3C 109,7104,63.4175,11.205138999999999,"QSO B0410+110, 1RXS J041340.2+111218, 2E 0410.9+1104, PKS J0413+1112, RX J0413.6+1112",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3EG J0416+3650,1700,64.0,36.8,QSO 0415+379 ?,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3EG J0412-1853,7200,64.15225,-18.852306,"[VV96] J041636.6-185108, QSO B0414-189, PKS J0416-1851, PKS 0414-189",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
H 0414+009,7300,64.22083,1.081667,"QSO B0414+009, 1AXG J041652+0105, 1H 0414+009, 2E 0414.2+0057, RX J0416.8+0105, 1RXS J041652.6+010532, EQ 0414+0058",1ES 0414+009,J0416+010,QSO B0414+009,QSOB0414p009,noFermi,noFermi,yes
3C 111,7504,64.58867,38.02661,"QSO B0415+379, 1H 0414+380, 2E 0415.0+3754, 3A 0415+376, 4U 0407+37, RX J0418.3+3801, 1RXS J041821.6+380134",3C 111,J0418+380,3C 111,3C111,noFermi,noFermi,yes
LEDA 89978,7106,64.590836,18.043612,IRAS F04154+1755,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
XTE J0421+560,1106,64.941666,55.99,"V* CI Cam, IRAS 0415655552",CI Cam,J0419+559,noSwift,noSwift,noFermi,noFermi,noSwift
GRO J0422+32,1436,65.42820999999999,32.78989,"V* V518 Per, GRS 0417+335",noMaxi,noMaxi,GRO J0422+32,GROJ0422p32,noFermi,noFermi,yes
IGR J04221+4856,7104,65.50208,48.934444,1RXS J042201.0+485610,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
SWIFT J0422.7-5611,9999,65.542,-56.183,ESO 157-23,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
QSO B0420-014,7200,65.815834,-1.3425280000000002,"[VV96] J042315.8-012033, 2E 0420.7-0127, 2EG J0423-0058, 3EG J0422-0102, RX J0423.2-0120, 1RXS J042315.1-012019, PKS 0420-015, Q",noMaxi,noMaxi,QSO J0423-0120,QSOJ0423-0120,noFermi,noFermi,yes
LEDA 15023,7106,65.92,4.1341667,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 0423-53,1500,66.0,-53.0,3U 04-0-59,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
2EGS J0426+1636,1700,66.0,17.1,"RGB J0426+169 ?, 2EG J0426+1636, 3EG J0423+1707",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 0421+34,1500,66.0,34.8,1M 0430+372,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
2EG J0426+6618,1700,66.5,66.3,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
1H 0419-577,7104,66.503334,-57.200557999999994,"1AXG J042556-5711, RX J0426.0-5712, 1RXS J042601.6-571202",1H 0419-577,J0426-572,1H 0419-577,1H0419-577,noFermi,noFermi,yes
2EG J0422+1414,1700,66.75,13.6,"RGB J0424+139 ?, 3EG J0426+1333, GRO J0421+15",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J04288-6702,9999,67.194,-67.075,0.0,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 0427-07,5000,67.5,-7.6,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3EG J0429+0337,1700,67.5,3.6,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
Fairall 303,7104,67.666664,-53.61555500000001,1RXS J043039.9-533656,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 0429-31,1500,67.75,-30.9,3A 0433-327,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
Abell 3266,5000,67.79958,-61.406387,"1H 0429-616, 1RXS J043126.6-612622, 2E 0430.6-6132, 3A 0430-615, 4U 0427-61",Abell 3266,J0431-614,noSwift,noSwift,noFermi,noFermi,noSwift
3C 120,7505,68.29625,5.3543330000000005,"QSO B0430+052, V* BW Tau, 1H 0426+051, 2E 0430.5+0515, 3A 0430+048, 4U 0432+05, RX J043311+05213, 1RXS J043311.2+052112, Mrk 150",3C 120,J0433+053,3C 120,3C120,noFermi,noFermi,yes
Abell 496,5000,68.308334,-13.258610999999998,"1H 0430-133, 1RXS J043337.7-131528, 2E 0431.3-1321, 3A 0431-133, 4U 0431-12",Abell 496,J0433-133,noSwift,noSwift,noFermi,noFermi,noSwift
QSO B0430+2859,7200,68.40708000000001,29.098888,"2EG J0432+2910, 3EG J0433+2908, GRO J0431+29",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
GRO J0435+25,1700,68.5,25.0,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J04343+5646,9999,68.578,56.775,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3EG J0435+6137,1700,69.0,61.6,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J04379-7240,9999,69.492,-72.669,0.0,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
2EG J0437+1524,1700,69.75,15.9,"3EG J0439+1555, GRO J0438+15",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3EG J0439+1105,1700,69.81,11.09,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
RX J0439.7-4540,7000,69.93625,-45.67861,"[BTR99] J043944.7-454043, 1RXS J043943.2-454039",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
SWIFT J0440.2-5941,9999,70.056,-59.662,ESO 118-033,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
PKS 0438-436,7000,70.07159,-43.552387,"[VV96] J044017.2-433309, 2E 0438.6-4338, RX J0440.3-4333, QSO B0438-4338",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
RX J0440.9+4431,1310,70.24717,44.530359999999995,"EM* VES 826, 1RXS J044100.3+443137, LS V +44 17",LS V +44 17,J0440+445,LSV+44 17,LSVp4417,RX J0440.9+4431,rxj0440,yes
IGR J04412+5921,9999,70.288,59.351000000000006,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
PKS 0440-285,7200,70.65683,-28.425028,"[VV96] J044237.6-282530, 1RXS J044237.8-282534, QSO B0440-285, PKS J0442-2825",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
NRAO 190,7200,70.66108,-0.295389,"[VV96] J044238.7-001743, 2E 0439.9-0023, 2EG J0442-0033, 3EG J0442-0033, QSO B0440-00",noMaxi,noMaxi,NRAO 190,NRAO190,noFermi,noFermi,yes
UGC 3142,7104,70.94537,28.971945,"1RXS J044350.8+285845, IRAS 04406+2852, LEDA 15897, RX J044351+28586",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
SWIFT J0444.1+2813,7106,71.0375,28.216666999999998,2MASX J04440903+2813003,noMaxi,noMaxi,SWIFT J0444.1+2813,SWIFTJ0444.1p2813,noFermi,noFermi,yes
IGR J04442+0450,9999,71.043,4.849,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J04451-0445,7000,71.22054,-4.777639,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
NGC 1672,7100,71.425415,-59.24889,"2E 0444.9-5920, PKS 0444-593, IRAS F04449-5920",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
Abell 514,5000,71.916664,-20.428888,"4U 0504-21, 2E 0445.902031",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
NGC 1667,7106,72.15475,-6.319972,"IRAS F04461-0624, NGC61689",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
PKS 0446+112,7200,72.28196,11.357944,"QSO B0446+113, 2EG J0450+1122, 3EG J0450+1105",noMaxi,noMaxi,QSO B0446+113,QSOB0446p113,noFermi,noFermi,yes
4U 0446+44,1500,72.52917,45.051666,3C 129.1 Cluster,3C 129,J0449+450,noSwift,noSwift,noFermi,noFermi,noSwift
